,BaciaCodigo,SubBaciaCodigo,Codigo,Nome
4194,2,21,21201430,CÓRREGO SEBO
4195,2,21,21201500,CÓRREGO SALOBRO
4196,2,21,21201520,CÓRREGO SALOBRINHO
4197,2,21,21201530,CÓRREGO ESPIGÃO
4198,2,21,21201540,GROTA DO BREJINHO
4199,2,21,21201610,CÓRREGO INHAMA
4200,2,21,21201700,CÓRREGO SILVESTRE
4201,2,21,21201710,CÓRREGO DO QUEIXO
4202,2,21,21201800,CÓRREGO CRIXAZINHO
4203,2,21,21201900,CÓRREGO MACAMBIRA
4204,2,21,21202000,CÓRREGO JATAÍ
4205,2,21,21203100,CÓRREGO BREJÃO
4206,2,21,21203200,CÓRREGO OLARIA
4207,2,21,21203300,CÓRREGO SACO DOS COQUEIROS
4208,2,21,21203400,RIO SALOBRO
4209,2,21,21203410,CÓRREGO PALMEIRINHA
4210,2,21,21203500,CÓRREGO BOQUEIRÃO
4211,2,21,21203610,CÓRREGO DO PADRE
4212,2,21,21203620,GROTA DA CANELA
4213,2,21,21203640,GROTA DO TRONCO
4214,2,21,21203700,CÓRREGO JOÃO DE BARRO
4215,2,21,21203800,CÓRREGO DA PEDRA
4216,2,21,21204000,CÓRREGO DO GANZILO
4217,2,21,21204100,GROTA BRANCA
4218,2,21,22205000,CÓRREGO ÁGUA FRIA
4219,2,21,21205100,CÓRREGO CAPIVARA
4220,2,21,21205110,LAGOA SANTO ANTÔNIO
4221,2,21,21205120,GROTA DA ÁGUA
4222,2,21,21205300,VEREDA
4223,2,21,21206000,CÓRREGO FUNDO
4224,2,21,21207000,LAGOA DA MULA
4225,2,21,21207200,CÓRREGO TABOCA
4226,2,21,21208000,CÓRREGO BURITI
4227,3,39,39190000,CANAL DE SANTA CRUZ
4228,3,35,35157500,RIO PESQUEIRO
4229,3,37,37201000,RIACHO DO UMBURANA
4230,3,34,34720100,RIACHO COIMBRA
4231,3,34,34720500,RIACHO CARNAUBAL
4232,3,39,39611000,RIO BITURY
4233,3,39,39612000,RIO BELO JARDIM
4234,3,39,39710000,RIO AMARAGI
4235,3,37,37004020,RIACHO LAGAMAR
4236,3,38,38594000,RIO SÃO PEDRO
4237,3,33,33161100,LAGOA TARUAPU
4238,3,33,33090000,RIO PINDARÉ-MIRIM
4239,3,33,33269000,IGARAPÉ PURAQUEÚ
4240,3,33,33261060,RIO IPIXUNAAÇU
4241,3,38,38426020,RIACHO DO FRADINHO
4242,3,38,38231100,RIO PITIMBU
4243,3,35,35149000,RIACHO TRAPIÁ
4244,3,36,36109900,RIACHO LAJES
4245,3,36,36113050,RIACHO SÃO GONÇALO
4246,3,36,36331500,RIACHO EXTREMA DE BAIXO
4247,3,36,36334000,RIACHO FOICE
4248,3,36,36349000,RIACHO TATAJUBA
4249,3,36,36422100,RIACHO MADEIRO
4250,3,36,36450500,RIO SÃO GONÇALO
4251,3,36,36451050,RIACHO JENIPAPEIRO
4252,3,36,36544100,RIO SANTO ANTÔNIO
4253,3,36,36579000,RIACHO SANTA ROSA
4254,3,35,35148000,RIACHO CACHOEIRA
4255,3,38,38310500,RIACHO CHAPADA
4256,3,30,30100010,RIO KERINIUTU
4257,3,37,37234400,RIACHO DA COBRA
4258,3,37,37234100,RIACHO DA PEDRA
4259,3,36,36290000,RIO SALGADINHO
4260,3,37,37236000,RIACHO DOS QUINTOS
4261,3,36,36280000,RIO BATATEIRAS
4262,3,36,36300010,RIACHO DOS PORCOS
4263,3,36,36300020,RIACHO JARDIM
4264,3,36,36300030,RIACHO DO PÉ DA SERRA
4265,3,36,36300040,RIACHO GRAVATÁ
4266,3,30,30100000,RIO OIAPOQUE
4267,3,30,30100100,RIO UASSIPEIN
4268,3,30,30100110,CÓRREGO MARICÁ
4269,3,30,30100200,RIO MUTAQUERE
4270,3,30,30100400,IGARAPÉ TAPURARU
4271,3,30,30100500,RIO TANGARARÉ
4272,3,30,30100700,IGARAPÉ PRACASSOCA
4273,3,30,30100750,RIO YAROUPI
4274,3,30,30100800,RIO IAUE
4275,3,30,30100820,IGARAPÉ APOMARI
4276,3,30,30100830,IGARAPÉ MACIQUIRI
4277,3,30,30101000,RIO CAMOPI
4278,3,30,30101200,RIO MARUPI
4279,3,30,30101300,RIO ANOTAIE
4280,3,30,30101500,RIO PANTANARI
4281,3,30,30200000,RIO UACA
4282,3,30,30202000,RIO CARIPI
4283,3,30,30202100,IGARAPÉ TAMINA
4284,3,30,30300000,RIO CACIPÓRE
4285,3,30,30302000,RIO VARADOR
4286,3,30,30400000,IGARAPÉ GRANDE CRIQUE
4287,3,30,30401000,RIO CUNANI
4288,3,30,30403000,IGAR.GOIABAL GRANDE
4289,3,30,30404000,IGARAPÉ GOIABALZINHO
4290,3,30,30406000,IGARAPÉ ÁGUA-DOCE
4291,3,30,30500000,RIO CALÇOENE
4292,3,30,30500100,IGARAPÉ LUNIER
4293,3,30,30500300,RIO TRAPICHE
4294,3,30,30500400,RIO CANOT PEQUENO
4295,3,30,30501000,IGARAPÉ DO NAVIO
4296,3,30,30503000,IGARAPÉ NOVO
4297,3,30,30600000,RIO FLECHAL
4298,3,30,30602000,RIO AMAPA GRANDE
4299,3,30,30610000,IGARAPÉ DO GARROTE
4300,3,30,30700000,RIO MACARI
4301,3,30,30702000,RIO TARTARUGALZINHO
4302,3,30,30710000,RIO SUCURIJU
4303,3,30,30800000,RIO ARAGUARI
4304,3,30,30831000,RIO TAJAUI
4305,3,30,30832000,IGARAPÉ DO ARU
4306,3,30,30833000,RIO MUTUM
4307,3,30,30840000,RIO FALSINO
4308,3,30,30841000,IGARAPÉ AÇU
4309,3,30,30843000,IGARAPÉ ARACA
4310,3,30,30844000,IGARAPÉ DO JUVÊNCIO
4311,3,30,30845000,IGARAPÉ DO CEDRO
4312,3,30,30851000,IGARAPÉ DO CARNEIRO
4313,3,30,30851100,IGARAPÉ DO MESTRE
4314,3,30,30860000,RIO AMAPARI
4315,3,30,30860200,RIO TUCUNAPI
4316,3,30,30860300,IGARAPÉ DO TEOFANI
4317,3,30,30860500,IGARAPÉ JORNAL
4318,3,30,30860600,IGARAPÉ WILLIAM
4319,3,30,30860700,RIO CACHORRINHO
4320,3,30,30860800,RIO CUPIXI
4321,3,30,30860900,IGARAPÉ SENTINELA
4322,3,30,30861000,IGARAPÉ PAU QUEIMADO
4323,3,30,30861100,IGARAPÉ GRANDE
4324,3,30,30861200,IGARAPÉ RAIMUNDO
4325,3,30,30861300,IGARAPÉ DA PEDRA
4326,3,30,30861400,IGARAPÉ JOARI
4327,3,30,30870000,IGARAPÉ TRACOA
4328,3,30,30871000,IGARAPÉ MANOEL JACINTO
4329,3,30,30872000,RIO TRACAJATUBA
4330,3,30,30873000,RIO APOREMA
4331,3,30,30874000,FURO DO ARAGUARI
4332,3,31,31100000,RIO MERUU
4333,3,31,31101000,RIO CAJÚ
4334,3,31,31101100,IGARAPÉ MURUTITEUA
4335,3,31,31101200,RIO CARACAUA
4336,3,31,31200000,RIO ABAETÉ
4337,3,31,31300000,RIO GUAJARÁ
4338,3,31,31500000,RIO ACARA
4339,3,31,31520000,IGARAPÉ PAPURA
4340,3,31,31540000,RIO ACARÁ-MIRIM
4341,3,31,31540100,RIO TOMÉ-AÇU
4342,3,31,31550000,IGARAPÉ ITAPIOCABA
4343,3,31,31570000,RIO ITAPICURU
4344,3,31,31580000,RIO MOJU
4345,3,31,31581000,IGARAPÉ REPARTIMENTO
4346,3,31,31583000,IGARAPÉ SARATEUA
4347,3,31,31584000,IGARAPÉ UBÁ
4348,3,31,31590000,FURO DO ARROZAL
4349,3,31,31591000,RIO ITAPIRANGA
4350,3,31,31591100,RIO BARCARENA
4351,3,31,31610000,RIO ÁGUA AZUL
4352,3,31,31620000,RIO SUJO
4353,3,31,31622000,IGARAPÉ CASANTANHAL
4354,3,31,31630000,RIO IRITUA
4355,3,31,31630200,IGARAPÉ AÇU
4356,3,31,31631000,RIO RATO
4357,3,31,31632000,RIO TRAPICHE
4358,3,31,31641000,RIO CAFITEUA
4359,3,31,31641100,RIO APEU
4360,3,31,31641200,IGARAPÉ AÇU
4361,3,31,31650000,RIO CAPIM
4362,3,31,31650100,RIO SURUBIU
4363,3,31,31650110,RIO CAVAXI
4364,3,31,31650130,RIO ARURANDEUA
4365,3,31,31650150,RIO SURUBIM
4366,3,31,31650300,IGARAPÉ MARIMBAIA
4367,3,31,31650400,RIO TANARI
4368,3,31,31650500,IGARAPÉ UMIRI
4369,3,31,31650700,IGARAPÉ ROMUALDO
4370,3,31,31650800,IGARAPÉ CACHOERINHA
4371,3,31,31650900,RIO CAMOAL
4372,3,31,31651100,IGARAPÉ DO SARAVA
4373,3,31,31651200,IGARAPÉ DO INFERNO
4374,3,31,31651300,IGARAPÉ PURITUA
4375,3,31,31651500,IGARAPÉ CUPIJO
4376,3,31,31651600,IGARAPÉ DO JOSÉ
4377,3,31,31651700,IGARAPÉ TUIRIO
4378,3,31,31651810,IGARAPÉ PIXUNA
4379,3,31,31651900,IGARAPÉ JURUMAS
4380,3,31,31652000,IGARAPÉ PALHETA
4381,3,31,31661000,RIO BUJARU
4382,3,31,31662000,IGARAPÉ INHANGAPI
4383,3,31,31664000,RIO JANDIA
4384,3,31,31665000,RIO CARAPUCU
4385,3,38,38220500,RIO GOLANDIM
4386,3,38,38310300,LAGOA DO BONFIM
4387,3,37,37248400,RIO OURO BRANCO
4388,3,38,38320100,LAGOA GUARAIRAS
4389,3,37,37236010,RIACHO DE PORCOS
4390,3,37,37236020,RIACHO MARCELINA
4391,3,39,39419000,RIO INHUMAS
4392,3,34,34413500,RIACHO PÉ DE SERRA
4393,3,34,34433000,RIACHO AZEDO
4394,3,34,34538200,RIO CONDADO
4395,3,34,34539000,RIACHO MARÇAL
4396,3,34,34539500,RIO CATOLÉ
4397,3,34,34544000,RIACHO CARACOL
4398,3,34,34555000,RIACHO RIACHINHO
4399,3,34,34560000,RIO CACIMBAS
4400,3,37,37235000,RIACHO POÇO DA CRUZ
4401,3,37,37235010,RIACHO ESCURO
4402,3,37,37236100,RIACHO CROATÁ
4403,3,37,37237000,RIACHO DOS COELHOS
4404,3,39,39418000,RIACHO DO ESPORÃO
4405,3,37,37220080,CANAL DA REDENÇÃO
4406,3,39,39730000,RIACHO CUANDUS
4407,3,39,39161800,RIACHO PITIMBU
4408,3,32,32245000,RIO QUATIPURU
4409,3,39,39532100,RIACHO MANUINO
4410,3,39,39555000,RIACHO POÇO DE AREIA
4411,3,39,39618000,RIACHO CAIANINHA
4412,3,39,39780000,RIO SUMAUMA
4413,3,39,39814000,RIO NIQUIM
4414,3,39,39751500,RIO MARAGOGI
4415,3,31,31220000,RIO ARAPIRANGA DE BEJA
4416,3,39,39344000,RIO JANGADINHA
4417,3,33,33110000,RIO MOCAGITUBA
4418,3,33,33115000,RIO ANIL
4419,3,33,33118000,RIO BACANGA
4420,3,33,33119000,RIO TIBIRI
4421,3,33,33125000,RIO DOS CACHORROS
4422,3,33,33210000,RIO CALHAU
4423,3,33,33220000,RIO CLARO
4424,3,33,33221000,RIO PACIÊNCIA
4425,3,33,33252000,RIO ITAPIRACÓ
4426,3,33,33431200,RIO ANDIROBA
4427,3,33,33496800,RIACHO BOM SOSSEGO
4428,3,33,33535000,RIACHO ACHUI
4429,3,33,33493500,RIACHO RIACHÃO
4430,3,32,32355000,IGARAPÉ CINQUENTA E QUATRO
4431,3,32,32359000,IGARAPÉ MARITACA
4432,3,31,31658000,IGARAPÉ ARAPIRANGA
4433,3,31,31635000,IGARAPÉ RIO VERDE
4434,3,31,31593000,FURO DO MAGUARI
4435,3,31,34594000,FURO DAS MARINHAS
4436,3,31,31594000,FURO DAS MARINHAS
4437,3,32,32090000,RIO BENFICA
4438,3,39,39565000,RIACHO QUEIMADAS
4439,3,34,34510100,RIACHO GENTIL
4440,3,38,38218000,RIACHO PINGA
4441,3,37,37232300,RIO GATOS
4442,3,39,39141500,RIO CAÇAMBA
4443,3,39,39811800,RIACHO CARANGUEJA
4444,3,38,38532050,RIACHO AREIA
4445,3,39,39080000,RIO AMARAJI
4446,3,39,39342000,RIACHO CAPOEIRÃO
4447,3,39,39393000,RIACHO BREJO DA MADRE DE DEUS
4448,3,39,39668000,RIACHO BREJÃO
4449,3,39,39760500,RIO SÃO PEDRO
4450,3,34,34342000,RIACHO BEZERRO
4451,3,37,37008000,RIACHO TESOURA
4452,3,37,37232500,RIACHO JITIRANA
4453,3,37,37233800,RIO SANTANA DOS MATOS
4454,3,37,37247500,RIO PEDRA BRANCA
4455,3,38,38190000,RIO GUAJIRÚ OU MUDO
4456,3,39,39813000,RIACHO DOCE
4457,3,39,39596000,RIACHO CIPÓ
4458,3,39,39522000,RIO DUAS UNAS
4459,3,39,39523000,RIO MURIBEQUINHA
4460,3,39,39762650,RIACHO ÁGUA BRANCA
4461,3,39,39762750,RIO MORORÓ
4462,3,39,39762800,RIACHO CAIANINHA
4463,3,39,39621000,RIACHO CABIDELA
4464,3,39,39622000,RIACHO DAS PAIXÕES
4465,3,39,39623000,RIACHO TAMBORIM
4466,3,39,39740600,RIACHO SANTA RITA
4467,3,35,35615000,RIO ESCORADO
4468,3,38,38319000,RIO CAMPO COMPRIDO
4469,3,38,38492000,RIACHO CATOLÉ
4470,3,38,38497000,RIACHO DO EMÍDIO
4471,3,38,38498000,RIACHO COVÃO
4472,3,38,38513000,RIO CACHOEIRA
4473,3,38,38515000,RIACHO RIBEIRO
4474,3,38,38539000,RIO DA CARAIBEIRA
4475,3,38,38541500,RIACHO DO CÁGADO
4476,3,38,38593000,RIO SURRÃO
4477,3,38,38595000,RIACHO QUATI
4478,3,38,38630500,RIACHO VELHA ANTÔNIA
4479,3,38,38630800,RIACHO DO BAIXINHO
4480,3,38,38635000,RIACHO DESTERRO
4481,3,38,38635500,RIACHO MANIÇOBA
4482,3,38,38636000,RIACHO DO LIVRAMENTO
4483,3,38,38651200,RIACHO MUCUTU
4484,3,38,38651500,RIACHO DAS COBRAS
4485,3,38,38651800,RIACHO NAMORADO
4486,3,38,38523000,RIO TINTO
4487,3,37,37002600,RIACHO SÃO BENTO
4488,3,37,37158000,RIACHO CACARÉ
4489,3,37,37219500,RIACHO CAMBITO
4490,3,37,37219800,RIACHO CAMPO GRANDE
4491,3,37,37220050,RIACHO MORTO 2
4492,3,37,37220250,RIACHO DA GOIABEIRA
4493,3,37,37220350,RIACHO CAFUNDÓ
4494,3,37,37220480,RIACHO DOS COCHOS
4495,3,37,37220650,RIACHO DOS PINTOS
4496,3,37,37220750,RIACHO ARARA
4497,3,37,37220800,RIACHO DE BRUSCAS
4498,3,37,37221400,RIACHO DA GLÓRIA
4499,3,37,37221800,RIACHO CATOLÉ
4500,3,37,37222500,RIACHO BOM JESUS
4501,3,37,37233900,RIACHO DAS MARÉS
4502,3,37,37234150,RIACHO JENIPAPEIRO
4503,3,37,37234700,RIACHO ALBINO
4504,3,37,37244900,RIACHO CACHOEIRA DA VACA
4505,3,37,37246200,RIACHO DO PADRE
4506,3,37,37169000,RIACHO DOS PATOS
4507,3,37,37203000,RIACHO DO VÍDEO
4508,3,37,37205000,RIO SERRA VERMELHA
4509,3,37,37214000,RIACHO SANTA INÊS
4510,3,37,37218000,RIACHO GRAVATÁ
4511,3,37,37219000,RIACHO AREIAS
4512,3,37,37220200,RIACHO AROEIRA
4513,3,37,37220700,RIACHO TAPERA
4514,3,37,37221100,RIACHO BRANCO
4515,3,37,37221200,RIACHO SANTANA
4516,3,37,37221300,RIACHO TAVARES
4517,3,37,37232100,RIACHO GRANDE
4518,3,37,37234600,RIACHO DAS MOÇAS
4519,3,38,38425000,RIACHO SERROTE
4520,3,38,38426000,RIACHO DA JABITACA
4521,3,38,38428000,RIACHO OLHOS D'ÁGUA
4522,3,38,38446000,RIO DO UMBUZEIRO
4523,3,38,38525000,RIO PIRPIRITUBA
4524,3,38,38526000,RIACHO VACA BRAVA
4525,3,38,38527000,RIO TAUÁ
4526,3,38,38540000,RIACHO PELEIRO
4527,3,38,38633000,RIACHO GRAVATÁ
4528,3,38,38637000,RIACHO SÃO GONÇALO
4529,3,38,38638000,RIACHO JATOBÁ
4530,3,38,38639000,RIACHO SÃO JOÃO DO CARIRÍ
4531,3,38,38654000,RIACHO SÃO SALVADOR
4532,3,38,38490000,RIACHO SÃO SEBASTIÃO
4533,3,38,38653000,RIACHO DO SUSPIRO
4534,3,38,38832000,RIACHO DE ACAUÃ
4535,3,38,38232000,RIACHO DE ACAUÃ
4536,3,38,38427000,RIACHO MULUNGU
4537,3,39,39661100,RIO MARÉS
4538,3,35,35842000,RIACHO CARACAS
4539,3,37,37204000,RIACHO DA LAJE
4540,3,37,37212000,RIACHO PIMENTA
4541,3,38,38518000,RIACHO PUXINANÃ
4542,3,35,35745000,RIO MALCOZINHADO
4543,3,36,36452000,RIACHO DO AMPARO
4544,3,35,35852000,RIACHO PESQUEIRO
4545,3,34,34705000,RIACHO CARRAPATEIRAS
4546,3,35,35150300,RIACHO RIMA
4547,3,35,35152500,RIACHO BOQUEIRÃO
4548,3,35,35653600,RIACHO LONGÁ
4549,3,34,34132000,RIACHO CASIMIRO
4550,3,34,34846250,RIO CUPIM
4551,3,34,34846280,RIACHO SANTA CRUZ
4552,3,35,35201000,RIO MATA FRESCA
4553,3,35,35210500,RIO CURTUME
4554,3,35,35210800,RIO IPUIZINHO
4555,3,35,35270500,RIO SABONETE
4556,3,35,35273000,RIO SÃO VICENTE
4557,3,36,36451700,RIACHO BONSUCESSO
4558,3,36,36331200,RIACHO DO BOQUEIRÃO
4559,3,36,36331700,RIACHO SÃO DOMINGOS
4560,3,31,31575000,RIO MOJUZINHO
4561,3,34,34846220,RIACHO PITUBA
4562,3,31,31573000,IGARAPÉ ÁGUA BRANCA
4563,3,38,38220700,LAGOA DO JIQUI
4564,3,38,38311900,AÇUDE SANTA CRUZ
4565,3,39,39762005,RIO JACARECICA
4566,3,39,39762015,RIO PRATAGY
4567,3,39,39761600,RIO DOS REMÉDIOS
4568,3,35,35641000,RIO TEJUÇUOCA
4569,3,36,36534150,RIACHO TAPERA
4570,3,32,32290900,RIO GURUPIZINHO
4571,3,35,35611000,RIO FRIOS
4572,3,32,32280900,IGARAPÉ FURO DO LIMONDEUA
4573,3,36,36453000,RIACHO TRAÍRAS
4574,3,35,35521000,RIO QUANDÚ
4575,3,32,32700900,RIO URINDEUA
4576,3,35,35654100,RIACHO DO NAMBÍ
4577,3,37,37222600,RIACHO GARRA
4578,3,35,35657000,RIACHO DO MEL
4579,3,37,37220020,RIACHO DA FARTURA
4580,3,37,37220010,RIACHO DA POSSE
4581,3,38,38108000,RIO CAMARUPIM
4582,3,38,38410000,RIO PEQUERI
4583,3,39,39740200,RIACHO BONITINHO
4584,3,36,36307000,RIO CATINGUEIRA
4585,3,39,39597000,RIO TABATINGA
4586,3,36,36543150,RIACHO TAPERA
4587,3,38,38310650,RIACHO DA UNIÃO
4588,3,39,39342010,RIACHO TAQUARA
4589,3,38,38421800,RIO RIACHÃO
4590,3,33,33480050,IGARAPÉ COMPAHIA
4591,3,33,33261050,LAGO DA CARNAÚBA
4592,3,39,39761500,RIO PRATAJI
4593,3,39,39398000,RIO PIXAÓ
4594,3,39,39399000,RIO OROBÓ
4595,3,39,39524000,RIO SICUPEMA
4596,3,39,39218000,RIACHO TIÚMA
4597,3,35,35147000,RIACHO ESCURIDÃO
4598,3,36,36306000,RIACHO FAVELAS
4599,3,38,38101000,RIO BOQUEIRÃO
4600,3,34,34136000,RIACHO COITÉ
4601,3,32,32102000,RIO TAUÁ
4602,3,32,32104000,RIO BARRETO
4603,3,32,32106000,FURO MARIPANEMA
4604,3,32,32107000,RIO CURUCA
4605,3,32,32108100,RIO MAU
4606,3,32,32108200,RIO CUINARANA
4607,3,32,32109000,RIO CARIPI
4608,3,32,32211000,RIO TACIATENA
4609,3,32,32212000,RIO PEIXE-BOI
4610,3,32,32213000,RIO XOCAREU
4611,3,32,32220000,RIO JAPERICA
4612,3,32,32230000,RIO MORCEGO
4613,3,32,32250000,RIO CAETÉ
4614,3,32,32251000,RIO GRANDE
4615,3,32,32260000,RIO URUMAJO
4616,3,32,32261000,RIO BRACO DO URUMAJO
4617,3,32,32270000,RIO EMBORAI
4618,3,32,32281000,RIO PERITORO
4619,3,32,32300000,RIO GURUPI
4620,3,32,32311000,RIO ITINGA
4621,3,32,32311100,RIO TUCUMANDIVA
4622,3,32,32320000,IGARAPÉ GUARIMADIVA
4623,3,32,32322000,IGARAPÉ CAVALO
4624,3,32,32330000,IGARAPÉ CIPRIANA
4625,3,32,32331000,IGARAPÉ SOCORO
4626,3,32,32341000,IGARAPÉ PANEMA
4627,3,32,32350000,IGARAPÉ GURUPI-MIRIM
4628,3,32,32352000,IGARAPÉ DO MILHO
4629,3,32,32360000,RIO URAIM
4630,3,32,32361000,IGARAPÉ JARARACA
4631,3,32,32371000,IGARAPÉ RODELA
4632,3,32,32380000,IGARAPÉ ANINGAL
4633,3,32,32400000,RIO IRIRIMIRIM
4634,3,32,32401000,RIO IRIRI-AÇU
4635,3,32,32402000,RIO TROMAI
4636,3,32,32403000,RIO MARACACUME
4637,3,32,32403200,RIO PEIXE
4638,3,32,32403300,RIO MACAXEIRA
4639,3,32,32403500,RIO COQUEIRO
4640,3,32,32500000,RIO TURIAÇU
4641,3,32,32501000,IGARAPÉ DO ROLA
4642,3,32,32503000,IGARAPÉ ESTIVA DO AMARIO
4643,3,32,32504000,IGARAPÉ BRAÇO
4644,3,32,32505000,IGARAPÉ POMPEU
4645,3,32,32506000,RIO LARANJA
4646,3,32,32507000,RIO PARANÁ
4647,3,32,32507100,RIO URUBUCU
4648,3,32,32508000,RIO DAS ALMAS
4649,3,32,32509000,RIO LICONDE
4650,3,32,32510000,RIO CAXIAS
4651,3,32,32511000,RIO JAMARI
4652,3,32,32512000,RIO SÃO JOÃO
4653,3,32,32600000,RIO BITUI
4654,3,32,32601000,RIO PARUÁ
4655,3,32,32610000,RIO IPERARA
4656,3,32,32620000,RIO ANAJUJUBA
4657,3,32,32630000,RIO CABELO DA VELHA
4658,3,32,32640000,RIO LICONDE
4659,3,32,32650000,RIO CURURUPU
4660,3,32,32700000,RIO URU
4661,3,32,32701000,RIO ARAPIRANGA
4662,3,32,32702000,RIO PERICUMA
4663,3,32,32703000,RIO ITAPETINGA
4664,3,32,32704000,RIO AURA
4665,3,32,32705000,IGARAPÉ CAJAPIO
4666,3,32,32706000,RIO JEQUITIBÁ
4667,3,33,33100000,RIO PINDARÉ
4668,3,33,33120000,RIO BACABITIVA
4669,3,33,33122000,RIO QUIRINO
4670,3,33,33130000,RIO PORANGUETE
4671,3,33,33131100,RIACHO CAVEIRA
4672,3,33,33131200,RIO TARUPARU
4673,3,33,33141000,RIO ARAPAPA
4674,3,33,33141100,IGARAPÉ BURITIZAL
4675,3,33,33150000,RIO CARU
4676,3,33,33152000,RIO ÁGUA PRETA
4677,3,33,33160000,RIO SANTA RITA
4678,3,33,33161000,RIO ZUTIUA
4679,3,33,33230000,RIBEIRÃO ÁGUA BOA
4680,3,33,33231000,RIO MIDUBIM
4681,3,33,33233000,RIACHO POCÃO
4682,3,33,33234000,RIBEIRÃO BEM ACEITO
4683,3,33,33235000,RIBEIRÃO DA BARRA
4684,3,33,33240000,RIBEIRÃO DOS OVOS
4685,3,33,33241000,RIO ENJEITADO
4686,3,33,33242000,RIO CORDA OU CAPIM
4687,3,33,33242200,RIBEIRÃO PAPAGAIO
4688,3,33,33242300,RIBEIRÃO PAU GROSSO
4689,3,33,33242410,RIACHO OURIVES
4690,3,33,33242420,RIBEIRÃO ESTEVÃO
4691,3,33,33250000,RIO DAS FLORES
4692,3,33,33250200,RIO SÃO BENTO
4693,3,33,33250300,IGARAPÉ DA PREGUIÇA
4694,3,33,33260000,RIO ISSONO
4695,3,33,33261000,RIO IPIXUNA
4696,3,33,33261100,IGARAPÉ GRANDE
4697,3,33,33271000,RIACHO GRAJAUZINHO
4698,3,33,33271500,RIACHO FAZENDA NOVA
4699,3,33,33272500,RIACHO CUNHA
4700,3,33,33273000,RIACHO CARRO QUEBRADO
4701,3,33,33273500,RIACHO JUÇARA
4702,3,33,33274100,RIACHO DO COCO
4703,3,33,33274200,RIACHO DO GATO
4704,3,33,33274400,RIACHO ÁGUA FRIA
4705,3,33,33275000,RIACHO ZÉ PAZ
4706,3,33,33276000,IGARAPÉ MARAPI
4707,3,33,33400000,RIO ITAPECURU
4708,3,33,33410000,RIACHO FOCA
4709,3,33,33412000,RIACHO DOS PORCOS
4710,3,33,33413000,RIACHO ALDEIA
4711,3,33,33414000,RIACHO BOI MORTO
4712,3,33,33420000,RIACHO SÃO DOMINGOS
4713,3,33,33422000,RIACHO DO ALEGRE
4714,3,33,33423000,RIACHO TINGUIS
4715,3,33,33425000,RIACHO SANHARO
4716,3,33,33426000,RIACHO DO OURO
4717,3,33,33430100,RIACHO CAPOEIRA
4718,3,33,33430200,RIACHO NEGRO VELHO
4719,3,33,33430300,RIACHO SÃO PAULO
4720,3,33,33431000,IGARAPÉ TOMASIA
4721,3,33,33432000,RIACHO BURITI BRAVO
4722,3,33,33440000,RIO CORRENTES
4723,3,33,33442000,RIO BALSEIROS
4724,3,33,33442100,RIO PERIPERI
4725,3,33,33444000,RIO TAPUIO
4726,3,33,33444100,RIO TREMENDAL
4727,3,33,33450000,RIO PUCUMA
4728,3,33,33451000,RIO SANTO AMARO
4729,3,33,33452000,RIO ITAPECURUZINHO
4730,3,33,33453000,RIO LIMPEZA
4731,3,33,33461000,RIO GAMELEIRA
4732,3,33,33461100,RIACHO LAGO DA VELHA
4733,3,33,33470000,RIO CODOZINHO
4734,3,33,33470100,RIO SECO
4735,3,33,33471000,RIO PIRAPEMAS
4736,3,33,33480100,RIO CACHIMBOS
4737,3,33,33480200,RIO TAPUIO
4738,3,33,33492000,RIACHO MUTUNS
4739,3,33,33493000,RIACHO CRUZ
4740,3,33,33494000,RIO PRETO
4741,3,33,33494200,RIO RIACHO
4742,3,33,33495000,RIO IGUARA
4743,3,33,33497000,RIO PIRANJI
4744,3,33,33498000,RIO COSANTA
4745,3,33,33510000,RIO ANAJATUBA
4746,3,33,33511000,RIO AXUI
4747,3,33,33512000,RIO MAPARI
4748,3,33,33514000,RIO GRANDE
4749,3,33,33520000,RIO BOM GOSANTO VELHO
4750,3,33,33522000,RIO NEGRO
4751,3,33,33530000,RIO PREGUICAS
4752,3,33,33531000,RIO PALMIRA
4753,3,33,33533000,RIO COCAL
4754,3,33,33534000,RIO JUCARAL
4755,3,33,33540000,RIO NOVO
4756,3,33,33541000,LAGO TABUA
4757,3,33,33542000,RIO DA FOME OU DA FORMIGA
4758,3,33,33543000,RIO CARRAPATO
4759,3,33,33550000,IGARAPÉ BOM GOSANTO
4760,3,33,33551100,RIO BARRO DURO
4761,3,33,33552000,RIO FRECHEIRA GRANDE
4762,3,33,33560000,RIO MAGU
4763,3,33,33561000,RIO MARIQUE
4764,3,33,33561100,RIO SANTA ROSA
4765,3,34,34001000,RIO PARNAÍBA
4766,3,34,34001010,RIO ÁGUA QUENTE
4767,3,34,34010000,CANAL SÃO JOSÉ - BRAÇO PARNAIBA
4768,3,34,34110000,RIO DAS LONTRAS
4769,3,34,34111000,RIACHO DO CASTELO
4770,3,34,34112000,RIACHO DAS TABOCAS
4771,3,34,34120000,RIO URUCUI VERMELHO
4772,3,34,34120500,RIACHO MALHADA ALTA
4773,3,34,34121000,RIO  BURITI 
4774,3,34,34121500,RIACHO DAS CUNHAS
4775,3,34,34122000,RIACHO MARMELADA
4776,3,34,34122500,RIACHO DO LIMOEIRO
4777,3,34,34124000,RIACHO DO GROTÃO
4778,3,34,34124500,RIACHO DO UMBUZEIRO
